2022-12-10 19:13:45,543 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:13:45,623 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:13:45,623 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:13:57,202 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:13:57,286 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:13:57,286 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:14:19,659 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:14:19,744 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:14:19,744 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:14:30,151 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:14:30,234 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:14:30,234 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:14:34,949 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:14:35,025 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:14:35,025 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:14:47,592 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:14:47,631 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:14:47,631 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:14:54,542 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:14:54,570 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:14:54,570 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:15:59,572 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:15:59,646 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:15:59,646 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:16:51,255 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:16:51,330 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:16:51,330 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:17:05,457 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:17:05,549 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:17:05,549 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:17:57,149 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:17:57,233 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:17:57,233 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:18:12,361 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:18:12,403 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:18:12,403 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:18:19,568 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:18:19,652 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:18:19,652 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:19:52,110 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:19:52,196 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:19:52,196 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:20:07,247 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:20:07,331 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:20:07,331 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:21:01,327 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:21:01,336 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:21:01,336 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:21:06,124 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:21:06,132 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:21:06,133 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:21:16,533 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:21:16,541 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:21:16,541 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:21:26,634 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:21:26,640 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
